date,death,pm10,tempf,season
1997-11-16,18,,37,Autumn
1997-11-17,19,-20.707693,36,Autumn
1997-11-18,22,,33,Autumn
1997-11-19,18,4.162962,37.5,Autumn
1997-11-20,15,,43,Autumn
1997-11-21,23,22.25,45.5,Autumn
1997-11-22,17,,50.5,Autumn
1997-11-23,19,-8.625,43,Autumn
1997-11-24,16,,35.5,Autumn
1997-11-25,15,-14.052416,34,Autumn
1997-11-26,20,,48,Autumn
1997-11-27,19,20.285715,44.5,Autumn
1997-11-28,11,,43.5,Autumn
1997-11-29,23,2.0952382,51,Autumn
1997-11-30,20,,49.5,Autumn
1997-12-01,17,-2.6621621,43,Autumn
1997-12-02,19,,41,Autumn
1997-12-03,19,-4.1612902,38.5,Autumn
1997-12-04,17,,52,Autumn
1997-12-05,18,-3.3064516,39,Autumn
1997-12-06,20,,34.5,Autumn
1997-12-07,13,-19.873432,37.5,Autumn
1997-12-08,22,,37.5,Autumn
1997-12-09,27,-4.5327868,33.5,Autumn
1997-12-10,13,,40,Autumn
1997-12-11,9,,41,Autumn
1997-12-12,13,,39,Autumn
1997-12-13,18,-7.8735361,35.5,Autumn
1997-12-14,20,,36.5,Autumn
1997-12-15,16,-13.425,34.5,Autumn
1997-12-16,26,,44.5,Autumn
1997-12-17,16,15.541667,43.5,Autumn
1997-12-18,22,,37.5,Autumn
1997-12-19,22,7.8608966,43,Autumn
1997-12-20,11,,45.5,Autumn
1997-12-21,18,14.576271,34.5,Autumn
1997-12-22,16,,31.5,Autumn
1997-12-23,21,-12.483051,42,Autumn
1997-12-24,13,,38,Autumn
1997-12-25,16,-11.782822,48.5,Autumn
1997-12-26,19,,40.5,Autumn
1997-12-27,22,-14.129311,33.5,Autumn
1997-12-28,14,,31.5,Autumn
1997-12-29,16,-16.991379,30.5,Autumn
1997-12-30,11,,36.5,Autumn
1997-12-31,30,-16.035282,28.5,Autumn
1998-01-01,22,,26,Winter
1998-01-02,28,,47,Winter
1998-01-03,16,,49,Winter
1998-01-04,24,,54,Winter
1998-01-05,20,,49,Winter
1998-01-06,24,8.1848755,56,Winter
1998-01-07,21,,59,Winter
1998-01-08,19,,63,Winter
1998-01-09,19,,53,Winter
1998-01-10,13,,41,Winter
1998-01-11,28,,40,Winter
1998-01-12,21,-4.2372713,33,Winter
1998-01-13,15,,44,Winter
1998-01-14,24,,30,Winter
1998-01-15,27,,35,Winter
1998-01-16,22,,40,Winter
1998-01-17,23,,39,Winter
1998-01-18,14,-11.125351,37,Winter
1998-01-19,25,,36,Winter
1998-01-20,10,,34,Winter
1998-01-21,22,,32,Winter
1998-01-22,26,,32,Winter
1998-01-23,19,,43,Winter
1998-01-24,26,-15.833259,42,Winter
1998-01-25,17,,35,Winter
1998-01-26,19,,34,Winter
1998-01-27,22,,36,Winter
1998-01-28,23,,39,Winter
1998-01-29,23,,43,Winter
1998-01-30,20,2.3740833,41,Winter
1998-01-31,26,,36,Winter
1998-02-01,21,,36,Winter
1998-02-02,28,,36,Winter
1998-02-03,18,,41,Winter
1998-02-04,23,,40,Winter
1998-02-05,25,-7.6774993,40,Winter
1998-02-06,32,,42,Winter
1998-02-07,20,,42,Winter
1998-02-08,23,,39,Winter
1998-02-09,18,,36,Winter
1998-02-10,22,,40,Winter
1998-02-11,14,22.993546,40,Winter
1998-02-12,19,,49,Winter
1998-02-13,23,,39,Winter
1998-02-14,15,,33,Winter
1998-02-15,16,,31,Winter
1998-02-16,21,,33,Winter
1998-02-17,29,-15.284438,48,Winter
1998-02-18,26,,54,Winter
1998-02-19,19,,46,Winter
1998-02-20,19,,41,Winter
1998-02-21,7,,48,Winter
1998-02-22,22,,42,Winter
1998-02-23,20,-16.760509,42,Winter
1998-02-24,16,,42,Winter
1998-02-25,27,,48,Winter
1998-02-26,29,,49,Winter
1998-02-27,15,,46,Winter
1998-02-28,16,,50,Winter
1998-03-01,21,1.3558925,50,Winter
1998-03-02,22,,47,Winter
1998-03-03,21,,38,Winter
1998-03-04,17,,40,Winter
1998-03-05,21,,38,Winter
1998-03-06,16,,38,Winter
1998-03-07,19,-10.026678,45,Winter
1998-03-08,22,,47,Winter
1998-03-09,29,,60,Winter
1998-03-10,19,,39,Winter
1998-03-11,25,,29,Winter
1998-03-12,29,,28,Winter
1998-03-13,9,-12.276152,29,Winter
1998-03-14,25,,45,Winter
1998-03-15,15,,36,Winter
1998-03-16,27,,36,Winter
1998-03-17,13,,34,Winter
1998-03-18,20,,41,Winter
1998-03-19,26,-14.550326,51,Winter
1998-03-20,12,,45,Winter
1998-03-21,17,,38,Winter
1998-03-22,10,,39,Winter
1998-03-23,23,,39,Winter
1998-03-24,12,,37,Winter
1998-03-25,22,-4.0869255,39,Winter
1998-03-26,19,,57,Winter
1998-03-27,26,,72,Winter
1998-03-28,17,,73,Winter
1998-03-29,16,,72,Winter
1998-03-30,7,,70,Winter
1998-03-31,15,24.5858,77,Winter
1998-04-01,26,,68,Spring
1998-04-02,22,,64,Spring
1998-04-03,17,,51,Spring
1998-04-04,20,,48,Spring
1998-04-05,18,,48,Spring
1998-04-06,19,-20.412762,47,Spring
1998-04-07,22,,50,Spring
1998-04-08,21,,59,Spring
1998-04-09,13,,51,Spring
1998-04-10,16,,47,Spring
1998-04-11,16,,48,Spring
1998-04-12,16,-11.362189,50,Spring
1998-04-13,23,,52,Spring
1998-04-14,10,,58,Spring
1998-04-15,13,,63,Spring
1998-04-16,15,,69,Spring
1998-04-17,18,,67,Spring
1998-04-18,18,-8.640275,54,Spring
1998-04-19,12,,52,Spring
1998-04-20,21,,55,Spring
1998-04-21,20,,55,Spring
1998-04-22,14,,55,Spring
1998-04-23,14,,55,Spring
1998-04-24,19,1.4652145,61,Spring
1998-04-25,19,,62,Spring
1998-04-26,14,,57,Spring
1998-04-27,15,,49,Spring
1998-04-28,13,,49,Spring
1998-04-29,24,,55,Spring
1998-04-30,19,4.5995717,65,Spring
1998-05-01,23,,62,Spring
1998-05-02,16,,63,Spring
1998-05-03,21,,65,Spring
1998-05-04,19,,63,Spring
1998-05-05,10,,63,Spring
1998-05-06,17,-8.3935719,62,Spring
1998-05-07,18,,62,Spring
1998-05-08,12,,64,Spring
1998-05-09,11,,64,Spring
1998-05-10,7,,60,Spring
1998-05-11,19,,57,Spring
1998-05-12,19,-19.577456,55,Spring
1998-05-13,18,,58,Spring
1998-05-14,17,,61,Spring
1998-05-15,15,,67,Spring
1998-05-16,17,,75,Spring
1998-05-17,23,,74,Spring
1998-05-18,14,36.930031,70,Spring
1998-05-19,22,,77,Spring
1998-05-20,18,,78,Spring
1998-05-21,15,,75,Spring
1998-05-22,13,,61,Spring
1998-05-23,17,,63,Spring
1998-05-24,14,-7.1721401,63,Spring
1998-05-25,20,,72,Spring
1998-05-26,10,,71,Spring
1998-05-27,19,,66,Spring
1998-05-28,18,,69,Spring
1998-05-29,17,,74,Spring
1998-05-30,22,24.354826,78,Spring
1998-05-31,21,,79,Spring
1998-06-01,26,,67,Spring
1998-06-02,14,,66,Spring
1998-06-03,15,,68,Spring
1998-06-04,19,,64,Spring
1998-06-05,11,-.0927158,61,Spring
1998-06-06,12,,62,Spring
1998-06-07,15,,60,Spring
1998-06-08,15,,64,Spring
1998-06-09,14,,62,Spring
1998-06-10,10,,60,Spring
1998-06-11,21,-4.0932636,65,Spring
1998-06-12,21,,70,Spring
1998-06-13,18,,73,Spring
1998-06-14,19,,72,Spring
1998-06-15,15,,71,Spring
1998-06-16,20,,76,Spring
1998-06-17,15,-7.2669029,74,Spring
1998-06-18,9,,77,Spring
1998-06-19,19,,71,Spring
1998-06-20,17,,79,Spring
1998-06-21,21,,79,Spring
1998-06-22,10,,78,Spring
1998-06-23,17,25.860689,80,Spring
1998-06-24,19,,80,Spring
1998-06-25,20,,81,Spring
1998-06-26,23,,85,Spring
1998-06-27,14,,81,Spring
1998-06-28,17,,74,Spring
1998-06-29,12,-13.206863,77,Spring
1998-06-30,16,,79,Spring
1998-07-01,12,,76,Summer
1998-07-02,10,,73,Summer
1998-07-03,15,,73,Summer
1998-07-04,14,,77,Summer
1998-07-05,14,26.336885,74,Summer
1998-07-06,13,,71,Summer
1998-07-07,10,,72,Summer
1998-07-08,17,,69,Summer
1998-07-09,13,,75,Summer
1998-07-10,15,,77,Summer
1998-07-11,14,4.3063688,69,Summer
1998-07-12,11,,70,Summer
1998-07-13,24,,72,Summer
1998-07-14,21,,76,Summer
1998-07-15,13,,78,Summer
1998-07-16,14,,80,Summer
1998-07-17,29,9.225543,82,Summer
1998-07-18,12,,77,Summer
1998-07-19,12,,77,Summer
1998-07-20,19,,82,Summer
1998-07-21,18,,83,Summer
1998-07-22,20,,87,Summer
1998-07-23,22,15.883023,84,Summer
1998-07-24,17,,80,Summer
1998-07-25,15,,78,Summer
1998-07-26,18,,76,Summer
1998-07-27,22,,75,Summer
1998-07-28,25,,79,Summer
1998-07-29,20,12.272534,83,Summer
1998-07-30,19,,82,Summer
1998-07-31,20,,75,Summer
1998-08-01,18,,72,Summer
1998-08-02,12,,69,Summer
1998-08-03,13,,71,Summer
1998-08-04,13,-1.8262156,73,Summer
1998-08-05,18,,73,Summer
1998-08-06,15,,74,Summer
1998-08-07,24,,74,Summer
1998-08-08,17,,78,Summer
1998-08-09,15,,78,Summer
1998-08-10,11,-9.1639395,80,Summer
1998-08-11,13,,78,Summer
1998-08-12,18,,76,Summer
1998-08-13,15,,73,Summer
1998-08-14,13,,76,Summer
1998-08-15,26,,77,Summer
1998-08-16,14,-4.0472603,76,Summer
1998-08-17,17,,79,Summer
1998-08-18,17,,79,Summer
1998-08-19,16,,64,Summer
1998-08-20,14,,65,Summer
1998-08-21,10,,72,Summer
1998-08-22,23,14.365788,78,Summer
1998-08-23,19,,81,Summer
1998-08-24,16,,82,Summer
1998-08-25,18,,83,Summer
1998-08-26,20,,83,Summer
1998-08-27,12,,79,Summer
1998-08-28,14,5.0788612,79,Summer
1998-08-29,9,,76,Summer
1998-08-30,29,,74,Summer
1998-08-31,10,,83,Summer
1998-09-01,16,,75,Summer
1998-09-02,11,,76,Summer
1998-09-03,20,11.781457,70,Summer
1998-09-04,17,,76,Summer
1998-09-05,12,,72,Summer
1998-09-06,11,,75,Summer
1998-09-07,20,,81,Summer
1998-09-08,14,,65,Summer
1998-09-09,17,-11.404513,62,Summer
1998-09-10,27,,65,Summer
1998-09-11,9,,68,Summer
1998-09-12,24,,76,Summer
1998-09-13,16,,79,Summer
1998-09-14,23,,78,Summer
1998-09-15,18,18.801741,80,Summer
1998-09-16,16,,82,Summer
1998-09-17,17,,77,Summer
1998-09-18,15,,75,Summer
1998-09-19,24,,72,Summer
1998-09-20,24,,73,Summer
1998-09-21,19,7.6513596,78,Summer
1998-09-22,18,,73,Summer
1998-09-23,20,,57,Summer
1998-09-24,22,,57,Summer
1998-09-25,11,,61,Summer
1998-09-26,18,,72,Summer
1998-09-27,10,17.815977,81,Summer
1998-09-28,24,,70,Summer
1998-09-29,17,,63,Summer
1998-09-30,13,,71,Summer
1998-10-01,18,,64,Autumn
1998-10-02,22,,55,Autumn
1998-10-03,21,-7.5429311,52,Autumn
1998-10-04,12,,52,Autumn
1998-10-05,23,,59,Autumn
1998-10-06,13,,62,Autumn
1998-10-07,24,,64,Autumn
1998-10-08,16,,65,Autumn
1998-10-09,20,-11.631138,59,Autumn
1998-10-10,21,,60,Autumn
1998-10-11,9,,62,Autumn
1998-10-12,23,,61,Autumn
1998-10-13,22,,60,Autumn
1998-10-14,26,,54,Autumn
1998-10-15,17,-10.328239,54,Autumn
1998-10-16,21,,53,Autumn
1998-10-17,20,,54,Autumn
1998-10-18,10,,62,Autumn
1998-10-19,19,,63,Autumn
1998-10-20,23,,56,Autumn
1998-10-21,17,-5.5531588,53,Autumn
1998-10-22,24,,46,Autumn
1998-10-23,14,,48,Autumn
1998-10-24,14,,54,Autumn
1998-10-25,10,,56,Autumn
1998-10-26,18,,56,Autumn
1998-10-27,20,6.7098002,58,Autumn
1998-10-28,26,,60,Autumn
1998-10-29,14,,51,Autumn
1998-10-30,15,,50,Autumn
1998-10-31,18,,49,Autumn
1998-11-01,15,,49,Autumn
1998-11-02,13,-9.8973169,49,Autumn
1998-11-03,12,,45,Autumn
1998-11-04,23,,40,Autumn
1998-11-05,19,,37,Autumn
1998-11-06,15,,40,Autumn
1998-11-07,16,,47,Autumn
1998-11-08,24,-7.0650597,42,Autumn
1998-11-09,21,,45,Autumn
1998-11-10,15,,48,Autumn
1998-11-11,23,,53,Autumn
1998-11-12,20,,44,Autumn
1998-11-13,27,,46,Autumn
1998-11-14,22,8.4593668,47,Autumn
1998-11-15,12,,52,Autumn
1998-11-16,15,,44,Autumn
1998-11-17,17,,53,Autumn
1998-11-18,29,,44,Autumn
1998-11-19,23,,44,Autumn
1998-11-20,19,7.7002826,55,Autumn
1998-11-21,12,,42,Autumn
1998-11-22,13,,40,Autumn
1998-11-23,29,,44,Autumn
1998-11-24,19,,48,Autumn
1998-11-25,11,,40,Autumn
1998-11-26,20,-5.8670497,53,Autumn
1998-11-27,19,,44,Autumn
1998-11-28,21,,49,Autumn
1998-11-29,21,,54,Autumn
1998-11-30,15,,52,Autumn
1998-12-01,18,,50,Autumn
1998-12-02,19,-6.921236,48,Autumn
1998-12-03,16,,55,Autumn
1998-12-04,20,,64,Autumn
1998-12-05,22,,61,Autumn
1998-12-06,20,,64,Autumn
1998-12-07,23,,65,Autumn
1998-12-08,13,-8.8891525,55,Autumn
1998-12-09,13,,40,Autumn
1998-12-10,21,,39,Autumn
1998-12-11,14,,40,Autumn
1998-12-12,21,,38,Autumn
1998-12-13,28,,42,Autumn
1998-12-14,22,-10.121154,36,Autumn
1998-12-15,23,,37,Autumn
1998-12-16,21,,43,Autumn
1998-12-17,14,,40,Autumn
1998-12-18,14,,36,Autumn
1998-12-19,22,,44,Autumn
1998-12-20,14,-9.0480843,48,Autumn
1998-12-21,20,,51,Autumn
1998-12-22,22,,44,Autumn
1998-12-23,20,,22,Autumn
1998-12-24,16,,27,Autumn
1998-12-25,18,,23,Autumn
1998-12-26,23,-3.9799254,21,Autumn
1998-12-27,27,,26,Autumn
1998-12-28,12,,36,Autumn
1998-12-29,23,,37,Autumn
1998-12-30,18,,28,Autumn
1998-12-31,21,,21,Autumn
1999-01-01,22,-8.3591957,23,Winter
1999-01-02,22,,22,Winter
1999-01-03,19,,40,Winter
1999-01-04,24,,24,Winter
1999-01-05,20,,19,Winter
1999-01-06,21,,21,Winter
1999-01-07,17,2.4289701,30,Winter
1999-01-08,20,,26,Winter
1999-01-09,18,,35,Winter
1999-01-10,22,,22,Winter
1999-01-11,20,,22,Winter
1999-01-12,10,,39,Winter
1999-01-13,14,3.817209,47,Winter
1999-01-14,18,,30,Winter
1999-01-15,18,,30,Winter
1999-01-16,15,,37,Winter
1999-01-17,23,,42,Winter
1999-01-18,17,,45,Winter
1999-01-19,20,-8.1422415,41,Winter
1999-01-20,13,,40,Winter
1999-01-21,21,,38,Winter
1999-01-22,19,,45,Winter
1999-01-23,22,,57,Winter
1999-01-24,25,,48,Winter
1999-01-25,12,-14.778544,40,Winter
1999-01-26,28,,39,Winter
1999-01-27,25,,41,Winter
1999-01-28,18,,52,Winter
1999-01-29,22,,39,Winter
1999-01-30,17,,35,Winter
1999-01-31,18,-3.9489918,27,Winter
1999-02-01,16,,29,Winter
1999-02-02,15,,44,Winter
1999-02-03,20,,44,Winter
1999-02-04,17,,46,Winter
1999-02-05,24,,40,Winter
1999-02-06,22,-10.707338,42,Winter
1999-02-07,11,,35,Winter
1999-02-08,21,,35,Winter
1999-02-09,24,,39,Winter
1999-02-10,15,,44,Winter
1999-02-11,14,,46,Winter
1999-02-12,13,4.955636,54,Winter
1999-02-13,25,,33,Winter
1999-02-14,20,,33,Winter
1999-02-15,24,,37,Winter
1999-02-16,25,,43,Winter
1999-02-17,19,,41,Winter
1999-02-18,27,20.996798,43,Winter
1999-02-19,33,,36,Winter
1999-02-20,35,,36,Winter
1999-02-21,15,,31,Winter
1999-02-22,26,,26,Winter
1999-02-23,20,,22,Winter
1999-02-24,21,-7.9109697,30,Winter
1999-02-25,35,,29,Winter
1999-02-26,25,,38,Winter
1999-02-27,22,,38,Winter
1999-02-28,20,,44,Winter
1999-03-01,19,,41,Winter
1999-03-02,22,-14.549601,43,Winter
1999-03-03,26,,53,Winter
1999-03-04,22,,36,Winter
1999-03-05,15,,35,Winter
1999-03-06,16,,45,Winter
1999-03-07,19,,31,Winter
1999-03-08,27,-17.133314,28,Winter
1999-03-09,21,,26,Winter
1999-03-10,23,,32,Winter
1999-03-11,21,,34,Winter
1999-03-12,23,,37,Winter
1999-03-13,15,,40,Winter
1999-03-14,15,-16.438042,36,Winter
1999-03-15,22,,39,Winter
1999-03-16,30,,42,Winter
1999-03-17,23,,55,Winter
1999-03-18,20,,58,Winter
1999-03-19,23,,44,Winter
1999-03-20,25,-11.974374,41,Winter
1999-03-21,16,,41,Winter
1999-03-22,20,,43,Winter
1999-03-23,29,,42,Winter
1999-03-24,18,,49,Winter
1999-03-25,14,,43,Winter
1999-03-26,16,-3.7858951,41,Winter
1999-03-27,29,,40,Winter
1999-03-28,17,,49,Winter
1999-03-29,29,,54,Winter
1999-03-30,19,,51,Winter
1999-03-31,21,,52,Winter
1999-04-01,15,16.544252,56,Spring
1999-04-02,15,,60,Spring
1999-04-03,27,,56,Spring
1999-04-04,23,,63,Spring
1999-04-05,17,,48,Spring
1999-04-06,13,,46,Spring
1999-04-07,12,-3.2156634,59,Spring
1999-04-08,12,,63,Spring
1999-04-09,14,,55,Spring
1999-04-10,17,,51,Spring
1999-04-11,18,,44,Spring
1999-04-12,12,,50,Spring
1999-04-13,13,-14.738381,51,Spring
1999-04-14,26,,55,Spring
1999-04-15,23,,54,Spring
1999-04-16,16,,53,Spring
1999-04-17,18,,48,Spring
1999-04-18,15,,51,Spring
1999-04-19,24,-13.067829,48,Spring
1999-04-20,16,,49,Spring
1999-04-21,24,,45,Spring
1999-04-22,17,,65,Spring
1999-04-23,15,,56,Spring
1999-04-24,18,,49,Spring
1999-04-25,14,-13.844068,50,Spring
1999-04-26,15,,55,Spring
1999-04-27,14,,57,Spring
1999-04-28,17,,55,Spring
1999-04-29,14,,53,Spring
1999-04-30,16,,56,Spring
1999-05-01,21,-4.6922789,56,Spring
1999-05-02,23,,57,Spring
1999-05-03,16,,54,Spring
1999-05-04,23,,64,Spring
1999-05-05,21,,63,Spring
1999-05-06,21,,59,Spring
1999-05-07,24,-.077873565,63,Spring
1999-05-08,19,,69,Spring
1999-05-09,16,,65,Spring
1999-05-10,12,,62,Spring
1999-05-11,21,,63,Spring
1999-05-12,21,,68,Spring
1999-05-13,18,13.655026,65,Spring
1999-05-14,22,,60,Spring
1999-05-15,13,,61,Spring
1999-05-16,19,,57,Spring
1999-05-17,15,,61,Spring
1999-05-18,20,,65,Spring
1999-05-19,16,-5.6426263,71,Spring
1999-05-20,17,,64,Spring
1999-05-21,18,,64,Spring
1999-05-22,21,,69,Spring
1999-05-23,15,,71,Spring
1999-05-24,12,,67,Spring
1999-05-25,17,1.2226528,62,Spring
1999-05-26,12,,65,Spring
1999-05-27,16,,64,Spring
1999-05-28,13,,67,Spring
1999-05-29,16,,73,Spring
1999-05-30,18,,75,Spring
1999-05-31,21,12.007669,74,Spring
1999-06-01,18,,75,Spring
1999-06-02,9,,79,Spring
1999-06-03,20,,75,Spring
1999-06-04,15,,66,Spring
1999-06-05,11,,65,Spring
1999-06-06,10,-.92061955,70,Spring
1999-06-07,19,,79,Spring
1999-06-08,21,,84,Spring
1999-06-09,21,,82,Spring
1999-06-10,16,,65,Spring
1999-06-11,13,,67,Spring
1999-06-12,10,-2.0030086,65,Spring
1999-06-13,22,,74,Spring
1999-06-14,11,,75,Spring
1999-06-15,15,,75,Spring
1999-06-16,17,,69,Spring
1999-06-17,17,,64,Spring
1999-06-18,24,-4.9482727,64,Spring
1999-06-19,13,,64,Spring
1999-06-20,15,,61,Spring
1999-06-21,11,,63,Spring
1999-06-22,22,,67,Spring
1999-06-23,12,,70,Spring
1999-06-24,16,11.509631,68,Spring
1999-06-25,17,,73,Spring
1999-06-26,13,,78,Spring
1999-06-27,14,,78,Spring
1999-06-28,16,,80,Spring
1999-06-29,16,,82,Spring
1999-06-30,16,6.7663956,74,Spring
1999-07-01,15,,78,Summer
1999-07-02,18,,80,Summer
1999-07-03,12,,81,Summer
1999-07-04,22,,86,Summer
1999-07-05,25,,90,Summer
1999-07-06,20,27.280394,88,Summer
1999-07-07,18,,85,Summer
1999-07-08,29,,79,Summer
1999-07-09,18,,81,Summer
1999-07-10,24,,81,Summer
1999-07-11,24,,73,Summer
1999-07-12,16,-7.2177887,67,Summer
1999-07-13,18,,71,Summer
1999-07-14,13,,69,Summer
1999-07-15,11,,73,Summer
1999-07-16,31,,80,Summer
1999-07-17,22,,82,Summer
1999-07-18,21,13.392609,84,Summer
1999-07-19,21,,85,Summer
1999-07-20,22,,77,Summer
1999-07-21,18,,77,Summer
1999-07-22,17,,82,Summer
1999-07-23,22,,84,Summer
1999-07-24,26,29.411724,84,Summer
1999-07-25,17,,83,Summer
1999-07-26,19,,80,Summer
1999-07-27,15,,80,Summer
1999-07-28,16,,81,Summer
1999-07-29,16,,79,Summer
1999-07-30,21,4.3488212,81,Summer
1999-07-31,21,,85,Summer
1999-08-01,16,,85,Summer
1999-08-02,11,,77,Summer
1999-08-03,15,,78,Summer
1999-08-04,12,,74,Summer
1999-08-05,19,14.880385,77,Summer
1999-08-06,12,,76,Summer
1999-08-07,13,,76,Summer
1999-08-08,13,,78,Summer
1999-08-09,16,,71,Summer
1999-08-10,16,,70,Summer
1999-08-11,23,4.9547815,83,Summer
1999-08-12,15,,80,Summer
1999-08-13,21,,84,Summer
1999-08-14,17,,83,Summer
1999-08-15,20,,75,Summer
1999-08-16,23,,76,Summer
1999-08-17,20,7.2021856,84,Summer
1999-08-18,12,,80,Summer
1999-08-19,17,,75,Summer
1999-08-20,13,,75,Summer
1999-08-21,17,,69,Summer
1999-08-22,19,,72,Summer
1999-08-23,21,-5.9873114,70,Summer
1999-08-24,17,,75,Summer
1999-08-25,13,,72,Summer
1999-08-26,23,,78,Summer
1999-08-27,17,,76,Summer
1999-08-28,15,,76,Summer
1999-08-29,20,12.770212,78,Summer
1999-08-30,16,,65,Summer
1999-08-31,17,,67,Summer
1999-09-01,21,,72,Summer
1999-09-02,15,,72,Summer
1999-09-03,14,,72,Summer
1999-09-04,14,-2.6544673,76,Summer
1999-09-05,22,,76,Summer
1999-09-06,29,,79,Summer
1999-09-07,17,,79,Summer
1999-09-08,17,,75,Summer
1999-09-09,21,,75,Summer
1999-09-10,16,15.190886,72,Summer
1999-09-11,18,,67,Summer
1999-09-12,20,,68,Summer
1999-09-13,15,,66,Summer
1999-09-14,18,,71,Summer
1999-09-15,20,,69,Summer
1999-09-16,23,-7.6307864,65,Summer
1999-09-17,2,,63,Summer
1999-09-18,18,,62,Summer
1999-09-19,22,,61,Summer
1999-09-20,20,,66,Summer
1999-09-21,17,,59,Summer
1999-09-22,16,-11.977486,56,Summer
1999-09-23,22,,59,Summer
1999-09-24,23,,63,Summer
1999-09-25,14,,68,Summer
1999-09-26,14,,68,Summer
1999-09-27,10,,69,Summer
1999-09-28,18,6.6373992,72,Summer
1999-09-29,16,,71,Summer
1999-09-30,18,,60,Summer
1999-10-01,17,,58,Autumn
1999-10-02,23,,62,Autumn
1999-10-03,19,,65,Autumn
1999-10-04,20,3.3569672,62,Autumn
1999-10-05,15,,49,Autumn
1999-10-06,23,,54,Autumn
1999-10-07,23,,50,Autumn
1999-10-08,14,,51,Autumn
1999-10-09,22,,60,Autumn
1999-10-10,9,2.3941619,65,Autumn
1999-10-11,24,,62,Autumn
1999-10-12,15,,55,Autumn
1999-10-13,13,,57,Autumn
1999-10-14,18,,51,Autumn
1999-10-15,11,,49,Autumn
1999-10-16,13,-5.9029741,57,Autumn
1999-10-17,17,,60,Autumn
1999-10-18,17,,54,Autumn
1999-10-19,12,,47,Autumn
1999-10-20,20,,51,Autumn
1999-10-21,17,,51,Autumn
1999-10-22,20,-3.5894246,51,Autumn
1999-10-23,12,,48,Autumn
1999-10-24,12,,47,Autumn
1999-10-25,22,,48,Autumn
1999-10-26,8,,50,Autumn
1999-10-27,14,,50,Autumn
1999-10-28,21,-4.2475381,47,Autumn
1999-10-29,13,,54,Autumn
1999-10-30,18,,55,Autumn
1999-10-31,21,,59,Autumn
1999-11-01,15,,59,Autumn
1999-11-02,15,,59,Autumn
1999-11-03,10,-8.2532721,44,Autumn
1999-11-04,17,,45,Autumn
1999-11-05,7,,49,Autumn
1999-11-06,13,,58,Autumn
1999-11-07,21,,47,Autumn
1999-11-08,25,,44,Autumn
1999-11-09,17,-7.7765026,52,Autumn
1999-11-10,19,,61,Autumn
1999-11-11,10,,54,Autumn
1999-11-12,25,,46,Autumn
1999-11-13,20,,51,Autumn
1999-11-14,17,,55,Autumn
1999-11-15,21,13.953506,46,Autumn
1999-11-16,16,,41,Autumn
1999-11-17,10,,37,Autumn
1999-11-18,19,,41,Autumn
1999-11-19,14,,45,Autumn
1999-11-20,22,,54,Autumn
1999-11-21,15,-2.8145781,54,Autumn
1999-11-22,22,,57,Autumn
1999-11-23,23,,60,Autumn
1999-11-24,20,,62,Autumn
1999-11-25,17,,55,Autumn
1999-11-26,19,,61,Autumn
1999-11-27,18,-15.088914,50,Autumn
1999-11-28,11,,43,Autumn
1999-11-29,21,,40,Autumn
1999-11-30,12,,35,Autumn
1999-12-01,14,,31,Autumn
1999-12-02,19,,37,Autumn
1999-12-03,17,-1.7951282,46,Autumn
1999-12-04,27,,53,Autumn
1999-12-05,15,,54,Autumn
1999-12-06,21,,53,Autumn
1999-12-07,11,,41,Autumn
1999-12-08,18,,39,Autumn
1999-12-09,24,6.9950914,42,Autumn
1999-12-10,17,,47,Autumn
1999-12-11,14,,42,Autumn
1999-12-12,18,,42,Autumn
1999-12-13,20,,38,Autumn
1999-12-14,19,,44,Autumn
1999-12-15,18,-17.448935,42,Autumn
1999-12-16,11,,40,Autumn
1999-12-17,23,,39,Autumn
1999-12-18,11,,38,Autumn
1999-12-19,22,,41,Autumn
1999-12-20,23,,44,Autumn
1999-12-21,12,-15.833831,41,Autumn
1999-12-22,22,,33,Autumn
1999-12-23,21,,32,Autumn
1999-12-24,25,,25,Autumn
1999-12-25,17,,23,Autumn
1999-12-26,20,,33,Autumn
1999-12-27,29,-13.767808,34,Autumn
1999-12-28,21,,27,Autumn
1999-12-29,30,,33,Autumn
1999-12-30,24,,45,Autumn
1999-12-31,19,,42,Autumn
2000-01-01,20,,35,Winter
2000-01-02,22,12.609916,52,Winter
2000-01-03,23,,62,Winter
2000-01-04,19,,58,Winter
2000-01-05,18,,37,Winter
2000-01-06,23,,35,Winter
2000-01-07,21,,39,Winter
2000-01-08,32,-3.7532687,33,Winter
2000-01-09,20,,42,Winter
2000-01-10,26,,47,Winter
2000-01-11,19,,46,Winter
2000-01-12,12,,41,Winter
2000-01-13,12,,44,Winter
2000-01-14,16,-6.2454305,26,Winter
2000-01-15,24,,26,Winter
2000-01-16,24,,44,Winter
2000-01-17,21,,23,Winter
2000-01-18,18,,17,Winter
2000-01-19,32,,26,Winter
2000-01-20,23,-1.6636369,28,Winter
2000-01-21,16,,17,Winter
2000-01-22,22,,16,Winter
2000-01-23,22,,25,Winter
2000-01-24,19,,33,Winter
2000-01-25,20,,28,Winter
2000-01-26,24,-4.1535707,26,Winter
2000-01-27,19,,18,Winter
2000-01-28,20,,20,Winter
2000-01-29,19,,23,Winter
2000-01-30,23,,19,Winter
2000-01-31,21,,30,Winter
2000-02-01,21,-5.5298629,27,Winter
